10 Cats;Realistic Fiction;Sequence of Events             predict;Nine cats play and sleep when a tenth cat falls among them.
Grandparents Are Great;Informational;Making Generalizations evaluate;This selection describes all types of grandparents and how they can make great friends.
Happy Birthday, Sam!;Realistic Fiction;Compare and Contrast   evaluate;Sam the parrot gets so many presents on his birthday, they won�t fit in his cage.
Henry�s New Friend;Realistic Fiction;summarize;Henry befriends a fox that has a litter of pups the next summer.
Herman Henry's Dog;Humorous Fiction;predict/infer;Herman Henry lives on a farm with lots of animals, but no dog. He really wants a dog, but his mom says no, so Herman decides to walk the pig.
Hide-and-Seek;Fantasy;Long Vowels: CVCe;Little, the mouse, and Big, the elephant, decide to play a game of hide and seek together.
Holidays at Our House;Informational;Main Idea and Details;An American family finds different ways to celebrate several holidays such as Earth Day, Thanksgiving, and the Fourth of July.
How Do You Know It�s Spring?;Informational;predict/infer;Learn about the signs of spring, such as new baby animals, showers, warmer days and holidays.
How My Pet Grew (Life Science);Informational;Compare and Contrast;A story of two children who get two different baby animals as pets. They compare each other�s pets as they grow and change.
How to Ride a Giraffe;Humorous Fiction;Sequence;The girl in the story teaches readers how to ride a giraffe.
How Tugboat Made Friends;Fantasy;Vowel pairs oa, ow;Tugboat searches for a friend. Not until there is a big storm and all the other boats are in trouble do they realize what a good friend Tugboat will be.
I Want to Go Camping;Realistic Fiction;Compare and Contrast  question;Luke is upset that his little sister Hope is joining him and Uncle Pete on their camping trip and tries to convince her not to go.
Jack, Chuck, and Dash;Fantasy;Consonant Digraphs:                      sh, ch, ck;Jack, the cat, Chuck, the chick, and Dash, the worm, became friends and even pets to one another.
Josie Cleans Up;Narrative ;Sequence                     Problem Solving;We learn what Josie does when her mother tells her she must clean up her messy room.
Lazy Fox;Fantasy;predict/infer;A lazy fox sits in the sun while other animals prepare for winter.
Len and Linda's Picnic Lunch;Realistic Fiction;Short vowels a, i;On a rainy day Len and Linda have an inside picnic because they cannot go outside and play.
Let�s Go Rock Climbing!;Realistic Fiction;predict;This book describes the equipment used in rock climbing. It follows two rock climbers as they climb and descend a mountain safely.
Magnet Time;Realistic Fiction;Respond;A picture book about a child who goes around the classroom, and or his home to get things to attract to a magnet.
Many Kinds of Birds;Informational;Categorize and Classify  summarize;Readers are introduced to three kinds of birds: owls, ducks, and parrots.
Maria Martinez;Biography;Main Ideas and Details;"Maria Martinez, a Tewa artist, maintained Pueblo traditions in her designs. She has been called ""Mother of the Pueblo."""
Martin Luther King, Jr.;Biography;Cause and Effect;Martin Luther King, Jr. was a great leader of the struggle for equal rights for African Americans.
Mary McLeod Bethune;Biography;summarize;This biography is about Mary Bethune, builder of schools and hospitals, who gave hope to many people.
Maui Hooks Hawaii;Tale ;Endings -es, -ed ;Kalei's grandfather tells her the tale of how the Hawaiian islands came to be.
Maya Lin;Biography;Compare and Contrast;Maya Lin is an architect and sculptor. She designed the Vietnam Memorial in Washington, D.C.
Miss Hen�s Feast;Fantasy;Categorize and Classify  question;To warm up during the long, cold winter, Miss Hen invites her animal friends to a feast.
Moose in the Woods;Fantasy;Vowel Pairs oo, ew, ue;AJ and his family go on a trip to the Great Woods. All AJ wants to do is see a moose, and as it turns out all baby moose wants to see is children. By the end each gets what they want.
Mrs. Murphy's Bears;Biography;summarize;This is the true story about Mrs. Murphy, a woman who was once a teacher, but now is retired and making teddy bears that she gives to children in the hospital.
Night Flyers;Informational;Vowel Pairs ow, ou;Readers learn all about bats from different parts of the world.
Nobody Listens to Andrew;Humorous Fiction;Cause and Effect ;Andrew tries to tell people he saw a bear in his bed, but everyone is too busy to listen. 
Pick a Pumpkin;Fantasy;Categorize and Classify    predict/infer;With his green thumb, Isador grows a pumpkin that wins first prize at the county fair.
Quilting in America;Informational;evaluate;The author describes how quilts are made, and discusses quilts made by different groups in America.
Rain Cloud Island ;Fantasy;Endings -ed, -ing;Ayo and Ebu save the day and Rain Cloud Island when they come up with a plan to prevent the island from sinking. 
River Otter;Informational;Categorize and Classify;A book about a river otter that lives in a woodland habitat.
Robin's Farm;Narrative   ;Short vowels a, i;Robin has a farm in New York with many types of animals.
Scruffy;Realistic Fiction;Sequence         monitor/clarify;Scruffy chases a cat and gets dirty and is cleaned by Justin and Jane before seeing another cat.
Slick Slips Away;Fantasy;Main Idea and Details;This is the story about how Slick slips away.
Snorkeling;Realistic Fiction;Sequence of Events     predict/infer;Anna invites her grandmother to go snorkeling, but Grandma is afraid.
Stephen F. Austin;Biography;Cause and Effect;"Stephen F. Austin was one of the first leaders in Texas. He is known as the ""Father of Texas."""
The Adventures of Taxi Dog;Fantasy;summarize;Jim saves a stray dog, Maxi, and takes him to work with him in the taxi.
The Amazing Earthworm;Informational;Main Idea and Details;Readers learn about the earthworm and its life.
The Big Dig;Fantasy;Short i words;Pip and Tip work together to get their van out of the mud so they can go on a trip.
The Big Show;Realistic Fiction;Digraphs sh and th;Jill and her friends put on a show for Ms. Shay.
The Big Surprise;Realistic Fiction;Short vowels o, u, e;When Mom and Pop take a trip, the kids decide to surprise them by cleaning up the house.
The Bravest Cat!;Informational;predict/infer;This is the story of Scarlett, a mother cat that was injured while saving her kittens from a fire. As veterinarians treated the cat's injuries, people opened their homes to the cat and her babies.
The Camping Trip;Realistic Fiction;Short Vowels a, I, u;On her first camping trip with her family, Kim decides to find out what animal is getting into their trash at night.
The Fans;Realistic Fiction;Short a words;Nan surprises her friends Brad and Jan with a gift when she returns from the Lake.
The Gingerbread Boy;Folktale;summarize;This story retells the traditional tale about a runaway gingerbread boy. 
The Greatest Brothers in the World;Realistic Fiction;Base Words and Prefixes   re-, dis-, un-;Carlos doesn't like being an older brother to his twin brothers, Pedro and Felix, because they always get into trouble and get in his way. The twins surprise him and do something really special for him.
The Hot Spot;Fantasy;Short o words;Animal friends Rags, Fred, Kit and Pop go down to The Hot Spot to hop and clop.
The Lost Sheep ;Parody;evaluate;"This book tells about where Little Bo Peep's sheep went when they were ""lost."""
The Mixed Up Wigs;Fantasy;Noting Details       question;A lion and a zebra replace their manes with wigs, but mix them up in the dark.
The Mouse in the Forest;Informational;predict/infer;Readers learn about the life of a forest mouse, which forages at night and sleeps during the day.
The Neighborhood Event;Realistic Fiction;Problem Solving     question;Morgan and James decide to clean up the lot next to their building so they�ll have more room to play.
The New Club;Realistic Fiction;Writing a New Chapter summarize;Hector cannot decide which club to join, so he starts his own.
The Other White Sock;Realistic Fiction;Consonant Digraphs:th, wh;Tam has to clean his room and find his other white sock before he can go out and play. His dog Thump helps him locate the sock.
The Pony Express ;Historical;Cause and Effect;The story of the first ride of the Pony Express, carrying mail west to California.
The Pumpkin That Kim Carved;Realistic Fiction;Sequence;This story starts with Kim's pumpkin and then moves backward, step-by-step, to tell readers where that pumpkin came from.
The Tooth Race;Realistic Fiction;Problem Solving;Two boys have a race to see whose tooth will fall out first.
The Yard Sale;Realistic Fiction;Problem Solving;This book is about the Carter family, who like buying things at yard sales.
This Is Our Earth;Informational;predict/infer;This book explores a variety of environments and provides facts on each one.
Three Cheers for Tacky;;Story Structure         summarize;Tacky the Penguin is back, this time trying to compete with Goodly, Lovely, Angel, Neatly, and Perfect in the iceberg-wide Penguin Cheering Contest.
Underwater Island;Realistic Fiction;Compound Words;Readers explore the underwater island known as a reef.
We Are Firefighters;Informational;question;Firefighters have an important job. They help when there is a fire and with other emergencies.
We Can Recycle;Informational;Cause and Effect;A book about setting up a recycling center at home.
Who Lives Here?;Informational;Compare and Contrast;This book shows six different animals and tells about their homes.
Woody Guthrie;Biography;Cause and Effect;This book describes the life and music of Woody Guthrie as well as the land, people, and events that inspired much of his music.
Worms for Breakfast;Realistic Fiction;Sequence;Grampa asks John to go fishing. He says the fish are waiting to have big, fat juicy worms for breakfast.
Thomas Edison    ;Biography;summarize;Thomas Edison was an inventor who changed all our lives. He invented the electric light bulb. 
